Freq.	V(out)/V(Vin)
2.03235701093543e+004	(-2.25730459770547e+001dB,8.99222580018878e+001°)
2.03704207770492e+004	(-2.25930458713935e+001dB,8.99220787261419e+001°)
2.04173794466873e+004	(-2.26130457652447e+001dB,8.99218990372672e+001°)
2.04644463672388e+004	(-2.26330456586058e+001dB,8.99217189343110e+001°)
2.05116217882477e+004	(-2.26530455514748e+001dB,8.99215384163185e+001°)
2.05589059598334e+004	(-2.26730454438493e+001dB,8.99213574823325e+001°)
2.06062991326920e+004	(-2.26930453357270e+001dB,8.99211761313938e+001°)
2.06538015580972e+004	(-2.27130452271056e+001dB,8.99209943625410e+001°)
2.07014134879023e+004	(-2.27330451179828e+001dB,8.99208121748102e+001°)
2.07491351745410e+004	(-2.27530450083564e+001dB,8.99206295672355e+001°)
2.07969668710288e+004	(-2.27730448982240e+001dB,8.99204465388489e+001°)
2.08449088309648e+004	(-2.27930447875832e+001dB,8.99202630886799e+001°)
2.08929613085322e+004	(-2.28130446764317e+001dB,8.99200792157559e+001°)
2.09411245585008e+004	(-2.28330445647672e+001dB,8.99198949191021e+001°)
2.09893988362270e+004	(-2.28530444525872e+001dB,8.99197101977413e+001°)
2.10377843976565e+004	(-2.28730443398894e+001dB,8.99195250506942e+001°)
2.10862814993247e+004	(-2.28930442266715e+001dB,8.99193394769791e+001°)
2.11348903983582e+004	(-2.29130441129310e+001dB,8.99191534756122e+001°)
2.11836113524767e+004	(-2.29330439986655e+001dB,8.99189670456074e+001°)
2.12324446199939e+004	(-2.29530438838725e+001dB,8.99187801859762e+001°)
2.12813904598188e+004	(-2.29730437685497e+001dB,8.99185928957280e+001°)
2.13304491314574e+004	(-2.29930436526946e+001dB,8.99184051738697e+001°)
2.13796208950140e+004	(-2.30130435363047e+001dB,8.99182170194060e+001°)
2.14289060111922e+004	(-2.30330434193776e+001dB,8.99180284313395e+001°)
2.14783047412969e+004	(-2.30530433019108e+001dB,8.99178394086703e+001°)
2.15278173472353e+004	(-2.30730431839018e+001dB,8.99176499503962e+001°)
2.15774440915182e+004	(-2.30930430653481e+001dB,8.99174600555127e+001°)
2.16271852372617e+004	(-2.31130429462472e+001dB,8.99172697230130e+001°)
2.16770410481885e+004	(-2.31330428265966e+001dB,8.99170789518881e+001°)
2.17270117886289e+004	(-2.31530427063936e+001dB,8.99168877411265e+001°)
2.17770977235231e+004	(-2.31730425856358e+001dB,8.99166960897144e+001°)
2.18272991184215e+004	(-2.31930424643207e+001dB,8.99165039966358e+001°)
2.18776162394870e+004	(-2.32130423424455e+001dB,8.99163114608721e+001°)
2.19280493534959e+004	(-2.32330422200079e+001dB,8.99161184814027e+001°)
2.19785987278396e+004	(-2.32530420970051e+001dB,8.99159250572043e+001°)
2.20292646305259e+004	(-2.32730419734345e+001dB,8.99157311872516e+001°)
2.20800473301804e+004	(-2.32930418492935e+001dB,8.99155368705165e+001°)
2.21309470960477e+004	(-2.33130417245796e+001dB,8.99153421059689e+001°)
2.21819641979935e+004	(-2.33330415992900e+001dB,8.99151468925762e+001°)
2.22330989065053e+004	(-2.33530414734221e+001dB,8.99149512293034e+001°)
2.22843514926943e+004	(-2.33730413469732e+001dB,8.99147551151130e+001°)
2.23357222282966e+004	(-2.33930412199407e+001dB,8.99145585489655e+001°)
2.23872113856746e+004	(-2.34130410923218e+001dB,8.99143615298186e+001°)
2.24388192378189e+004	(-2.34330409641138e+001dB,8.99141640566277e+001°)
2.24905460583490e+004	(-2.34530408353141e+001dB,8.99139661283459e+001°)
2.25423921215155e+004	(-2.34730407059198e+001dB,8.99137677439238e+001°)
2.25943577022009e+004	(-2.34930405759283e+001dB,8.99135689023097e+001°)
2.26464430759217e+004	(-2.35130404453368e+001dB,8.99133696024492e+001°)
2.26986485188293e+004	(-2.35330403141426e+001dB,8.99131698432858e+001°)
2.27509743077118e+004	(-2.35530401823427e+001dB,8.99129696237603e+001°)
2.28034207199952e+004	(-2.35730400499345e+001dB,8.99127689428113e+001°)
2.28559880337453e+004	(-2.35930399169151e+001dB,8.99125677993747e+001°)
2.29086765276687e+004	(-2.36130397832818e+001dB,8.99123661923842e+001°)
2.29614864811146e+004	(-2.36330396490316e+001dB,8.99121641207708e+001°)
2.30144181740761e+004	(-2.36530395141618e+001dB,8.99119615834633e+001°)
2.30674718871916e+004	(-2.36730393786694e+001dB,8.99117585793877e+001°)
2.31206479017469e+004	(-2.36930392425516e+001dB,8.99115551074679e+001°)
2.31739464996757e+004	(-2.37130391058055e+001dB,8.99113511666251e+001°)
2.32273679635619e+004	(-2.37330389684283e+001dB,8.99111467557779e+001°)
2.32809125766409e+004	(-2.37530388304170e+001dB,8.99109418738427e+001°)
2.33345806228009e+004	(-2.37730386917686e+001dB,8.99107365197332e+001°)
2.33883723865844e+004	(-2.37930385524802e+001dB,8.99105306923607e+001°)
2.34422881531900e+004	(-2.38130384125490e+001dB,8.99103243906339e+001°)
2.34963282084738e+004	(-2.38330382719718e+001dB,8.99101176134590e+001°)
2.35504928389508e+004	(-2.38530381307458e+001dB,8.99099103597397e+001°)
2.36047823317965e+004	(-2.38730379888679e+001dB,8.99097026283773e+001°)
2.36591969748483e+004	(-2.38930378463351e+001dB,8.99094944182704e+001°)
2.37137370566072e+004	(-2.39130377031444e+001dB,8.99092857283151e+001°)
2.37684028662394e+004	(-2.39330375592928e+001dB,8.99090765574049e+001°)
2.38231946935775e+004	(-2.39530374147773e+001dB,8.99088669044310e+001°)
2.38781128291224e+004	(-2.39730372695946e+001dB,8.99086567682816e+001°)
2.39331575640445e+004	(-2.39930371237419e+001dB,8.99084461478429e+001°)
2.39883291901855e+004	(-2.40130369772159e+001dB,8.99082350419980e+001°)
2.40436280000599e+004	(-2.40330368300136e+001dB,8.99080234496277e+001°)
2.40990542868565e+004	(-2.40530366821318e+001dB,8.99078113696103e+001°)
2.41546083444399e+004	(-2.40730365335674e+001dB,8.99075988008213e+001°)
2.42102904673523e+004	(-2.40930363843173e+001dB,8.99073857421337e+001°)
2.42661009508146e+004	(-2.41130362343783e+001dB,8.99071721924179e+001°)
2.43220400907286e+004	(-2.41330360837473e+001dB,8.99069581505418e+001°)
2.43781081836779e+004	(-2.41530359324209e+001dB,8.99067436153705e+001°)
2.44343055269301e+004	(-2.41730357803961e+001dB,8.99065285857666e+001°)
2.44906324184378e+004	(-2.41930356276695e+001dB,8.99063130605902e+001°)
2.45470891568406e+004	(-2.42130354742380e+001dB,8.99060970386983e+001°)
2.46036760414666e+004	(-2.42330353200983e+001dB,8.99058805189459e+001°)
2.46603933723337e+004	(-2.42530351652471e+001dB,8.99056635001850e+001°)
2.47172414501516e+004	(-2.42730350096812e+001dB,8.99054459812649e+001°)
2.47742205763231e+004	(-2.42930348533972e+001dB,8.99052279610325e+001°)
2.48313310529459e+004	(-2.43130346963919e+001dB,8.99050094383318e+001°)
2.48885731828141e+004	(-2.43330345386618e+001dB,8.99047904120042e+001°)
2.49459472694197e+004	(-2.43530343802037e+001dB,8.99045708808886e+001°)
2.50034536169545e+004	(-2.43730342210142e+001dB,8.99043508438211e+001°)
2.50610925303113e+004	(-2.43930340610899e+001dB,8.99041302996350e+001°)
2.51188643150859e+004	(-2.44130339004274e+001dB,8.99039092471611e+001°)
2.51767692775786e+004	(-2.44330337390234e+001dB,8.99036876852273e+001°)
2.52348077247958e+004	(-2.44530335768744e+001dB,8.99034656126591e+001°)
2.52929799644515e+004	(-2.44730334139769e+001dB,8.99032430282791e+001°)
2.53512863049691e+004	(-2.44930332503275e+001dB,8.99030199309071e+001°)
2.54097270554830e+004	(-2.45130330859228e+001dB,8.99027963193603e+001°)
2.54683025258404e+004	(-2.45330329207592e+001dB,8.99025721924532e+001°)
2.55270130266024e+004	(-2.45530327548332e+001dB,8.99023475489976e+001°)
2.55858588690464e+004	(-2.45730325881414e+001dB,8.99021223878024e+001°)
2.56448403651671e+004	(-2.45930324206801e+001dB,8.99018967076739e+001°)
2.57039578276785e+004	(-2.46130322524459e+001dB,8.99016705074155e+001°)
2.57632115700156e+004	(-2.46330320834352e+001dB,8.99014437858280e+001°)
2.58226019063358e+004	(-2.46530319136444e+001dB,8.99012165417094e+001°)
2.58821291515207e+004	(-2.46730317430698e+001dB,8.99009887738548e+001°)
2.59417936211779e+004	(-2.46930315717079e+001dB,8.99007604810568e+001°)
2.60015956316424e+004	(-2.47130313995551e+001dB,8.99005316621049e+001°)
2.60615354999787e+004	(-2.47330312266076e+001dB,8.99003023157860e+001°)
2.61216135439817e+004	(-2.47530310528619e+001dB,8.99000724408841e+001°)
2.61818300821795e+004	(-2.47730308783142e+001dB,8.98998420361806e+001°)
2.62421854338340e+004	(-2.47930307029608e+001dB,8.98996111004538e+001°)
2.63026799189434e+004	(-2.48130305267980e+001dB,8.98993796324794e+001°)
2.63633138582434e+004	(-2.48330303498221e+001dB,8.98991476310302e+001°)
2.64240875732090e+004	(-2.48530301720293e+001dB,8.98989150948762e+001°)
2.64850013860565e+004	(-2.48730299934159e+001dB,8.98986820227845e+001°)
2.65460556197449e+004	(-2.48930298139780e+001dB,8.98984484135194e+001°)
2.66072505979776e+004	(-2.49130296337119e+001dB,8.98982142658425e+001°)
2.66685866452042e+004	(-2.49330294526137e+001dB,8.98979795785122e+001°)
2.67300640866225e+004	(-2.49530292706797e+001dB,8.98977443502844e+001°)
2.67916832481797e+004	(-2.49730290879058e+001dB,8.98975085799118e+001°)
2.68534444565744e+004	(-2.49930289042883e+001dB,8.98972722661446e+001°)
2.69153480392585e+004	(-2.50130287198233e+001dB,8.98970354077298e+001°)
2.69773943244385e+004	(-2.50330285345069e+001dB,8.98967980034117e+001°)
2.70395836410777e+004	(-2.50530283483350e+001dB,8.98965600519316e+001°)
2.71019163188977e+004	(-2.50730281613039e+001dB,8.98963215520279e+001°)
2.71643926883801e+004	(-2.50930279734094e+001dB,8.98960825024362e+001°)
2.72270130807683e+004	(-2.51130277846477e+001dB,8.98958429018891e+001°)
2.72897778280696e+004	(-2.51330275950147e+001dB,8.98956027491162e+001°)
2.73526872630563e+004	(-2.51530274045064e+001dB,8.98953620428444e+001°)
2.74157417192680e+004	(-2.51730272131188e+001dB,8.98951207817975e+001°)
2.74789415310131e+004	(-2.51930270208477e+001dB,8.98948789646964e+001°)
2.75422870333707e+004	(-2.52130268276892e+001dB,8.98946365902590e+001°)
2.76057785621925e+004	(-2.52330266336391e+001dB,8.98943936572003e+001°)
2.76694164541041e+004	(-2.52530264386934e+001dB,8.98941501642323e+001°)
2.77332010465074e+004	(-2.52730262428478e+001dB,8.98939061100641e+001°)
2.77971326775819e+004	(-2.52930260460982e+001dB,8.98936614934018e+001°)
2.78612116862866e+004	(-2.53130258484405e+001dB,8.98934163129485e+001°)
2.79254384123623e+004	(-2.53330256498704e+001dB,8.98931705674043e+001°)
2.79898131963325e+004	(-2.53530254503838e+001dB,8.98929242554663e+001°)
2.80543363795060e+004	(-2.53730252499764e+001dB,8.98926773758286e+001°)
2.81190083039782e+004	(-2.53930250486440e+001dB,8.98924299271823e+001°)
2.81838293126333e+004	(-2.54130248463823e+001dB,8.98921819082156e+001°)
2.82487997491459e+004	(-2.54330246431870e+001dB,8.98919333176135e+001°)
2.83139199579825e+004	(-2.54530244390538e+001dB,8.98916841540579e+001°)
2.83791902844043e+004	(-2.54730242339783e+001dB,8.98914344162280e+001°)
2.84446110744679e+004	(-2.54930240279563e+001dB,8.98911841027997e+001°)
2.85101826750278e+004	(-2.55130238209833e+001dB,8.98909332124459e+001°)
2.85759054337381e+004	(-2.55330236130550e+001dB,8.98906817438363e+001°)
2.86417796990544e+004	(-2.55530234041670e+001dB,8.98904296956378e+001°)
2.87078058202355e+004	(-2.55730231943148e+001dB,8.98901770665142e+001°)
2.87739841473452e+004	(-2.55930229834939e+001dB,8.98899238551260e+001°)
2.88403150312546e+004	(-2.56130227717000e+001dB,8.98896700601307e+001°)
2.89067988236433e+004	(-2.56330225589284e+001dB,8.98894156801828e+001°)
2.89734358770017e+004	(-2.56530223451748e+001dB,8.98891607139337e+001°)
2.90402265446330e+004	(-2.56730221304345e+001dB,8.98889051600316e+001°)
2.91071711806545e+004	(-2.56930219147031e+001dB,8.98886490171215e+001°)
2.91742701400001e+004	(-2.57130216979759e+001dB,8.98883922838456e+001°)
2.92415237784217e+004	(-2.57330214802483e+001dB,8.98881349588426e+001°)
2.93089324524915e+004	(-2.57530212615157e+001dB,8.98878770407483e+001°)
2.93764965196036e+004	(-2.57730210417736e+001dB,8.98876185281952e+001°)
2.94442163379759e+004	(-2.57930208210171e+001dB,8.98873594198130e+001°)
2.95120922666521e+004	(-2.58130205992417e+001dB,8.98870997142276e+001°)
2.95801246655037e+004	(-2.58330203764427e+001dB,8.98868394100624e+001°)
2.96483138952316e+004	(-2.58530201526153e+001dB,8.98865785059372e+001°)
2.97166603173684e+004	(-2.58730199277547e+001dB,8.98863170004688e+001°)
2.97851642942800e+004	(-2.58930197018562e+001dB,8.98860548922708e+001°)
2.98538261891677e+004	(-2.59130194749150e+001dB,8.98857921799535e+001°)
2.99226463660700e+004	(-2.59330192469264e+001dB,8.98855288621240e+001°)
2.99916251898646e+004	(-2.59530190178854e+001dB,8.98852649373865e+001°)
3.00607630262703e+004	(-2.59730187877872e+001dB,8.98850004043415e+001°)
3.01300602418492e+004	(-2.59930185566269e+001dB,8.98847352615866e+001°)
3.01995172040081e+004	(-2.60130183243996e+001dB,8.98844695077162e+001°)
3.02691342810010e+004	(-2.60330180911005e+001dB,8.98842031413212e+001°)
3.03389118419306e+004	(-2.60530178567245e+001dB,8.98839361609894e+001°)
3.04088502567507e+004	(-2.60730176212667e+001dB,8.98836685653054e+001°)
3.04789498962677e+004	(-2.60930173847220e+001dB,8.98834003528505e+001°)
3.05492111321429e+004	(-2.61130171470855e+001dB,8.98831315222027e+001°)
3.06196343368946e+004	(-2.61330169083522e+001dB,8.98828620719367e+001°)
3.06902198838993e+004	(-2.61530166685169e+001dB,8.98825920006239e+001°)
3.07609681473948e+004	(-2.61730164275746e+001dB,8.98823213068326e+001°)
3.08318795024812e+004	(-2.61930161855202e+001dB,8.98820499891275e+001°)
3.09029543251236e+004	(-2.62130159423485e+001dB,8.98817780460703e+001°)
3.09741929921534e+004	(-2.62330156980544e+001dB,8.98815054762190e+001°)
3.10455958812712e+004	(-2.62530154526327e+001dB,8.98812322781288e+001°)
3.11171633710478e+004	(-2.62730152060782e+001dB,8.98809584503512e+001°)
3.11888958409269e+004	(-2.62930149583857e+001dB,8.98806839914343e+001°)
3.12607936712271e+004	(-2.63130147095499e+001dB,8.98804088999231e+001°)
3.13328572431433e+004	(-2.63330144595655e+001dB,8.98801331743591e+001°)
3.14050869387496e+004	(-2.63530142084272e+001dB,8.98798568132805e+001°)
3.14774831410006e+004	(-2.63730139561298e+001dB,8.98795798152222e+001°)
3.15500462337337e+004	(-2.63930137026678e+001dB,8.98793021787155e+001°)
3.16227766016712e+004	(-2.64130134480359e+001dB,8.98790239022885e+001°)
3.16956746304222e+004	(-2.64330131922287e+001dB,8.98787449844659e+001°)
3.17687407064850e+004	(-2.64530129352407e+001dB,8.98784654237689e+001°)
3.18419752172485e+004	(-2.64730126770666e+001dB,8.98781852187154e+001°)
3.19153785509949e+004	(-2.64930124177008e+001dB,8.98779043678198e+001°)
3.19889510969012e+004	(-2.65130121571378e+001dB,8.98776228695932e+001°)
3.20626932450418e+004	(-2.65330118953722e+001dB,8.98773407225430e+001°)
3.21366053863903e+004	(-2.65530116323982e+001dB,8.98770579251734e+001°)
3.22106879128215e+004	(-2.65730113682105e+001dB,8.98767744759852e+001°)
3.22849412171134e+004	(-2.65930111028034e+001dB,8.98764903734756e+001°)
3.23593656929499e+004	(-2.66130108361712e+001dB,8.98762056161383e+001°)
3.24339617349219e+004	(-2.66330105683083e+001dB,8.98759202024636e+001°)
3.25087297385304e+004	(-2.66530102992090e+001dB,8.98756341309384e+001°)
3.25836701001878e+004	(-2.66730100288676e+001dB,8.98753474000460e+001°)
3.26587832172205e+004	(-2.66930097572784e+001dB,8.98750600082661e+001°)
3.27340694878707e+004	(-2.67130094844356e+001dB,8.98747719540753e+001°)
3.28095293112988e+004	(-2.67330092103334e+001dB,8.98744832359463e+001°)
3.28851630875851e+004	(-2.67530089349661e+001dB,8.98741938523483e+001°)
3.29609712177326e+004	(-2.67730086583277e+001dB,8.98739038017473e+001°)
3.30369541036682e+004	(-2.67930083804124e+001dB,8.98736130826053e+001°)
3.31131121482458e+004	(-2.68130081012144e+001dB,8.98733216933812e+001°)
3.31894457552477e+004	(-2.68330078207276e+001dB,8.98730296325299e+001°)
3.32659553293871e+004	(-2.68530075389462e+001dB,8.98727368985033e+001°)
3.33426412763101e+004	(-2.68730072558641e+001dB,8.98724434897491e+001°)
3.34195040025980e+004	(-2.68930069714755e+001dB,8.98721494047120e+001°)
3.34965439157693e+004	(-2.69130066857741e+001dB,8.98718546418327e+001°)
3.35737614242820e+004	(-2.69330063987541e+001dB,8.98715591995484e+001°)
3.36511569375356e+004	(-2.69530061104092e+001dB,8.98712630762930e+001°)
3.37287308658734e+004	(-2.69730058207334e+001dB,8.98709662704963e+001°)
3.38064836205846e+004	(-2.69930055297206e+001dB,8.98706687805849e+001°)
3.38844156139067e+004	(-2.70130052373645e+001dB,8.98703706049814e+001°)
3.39625272590272e+004	(-2.70330049436589e+001dB,8.98700717421052e+001°)
3.40408189700864e+004	(-2.70530046485977e+001dB,8.98697721903717e+001°)
3.41192911621792e+004	(-2.70730043521746e+001dB,8.98694719481928e+001°)
3.41979442513571e+004	(-2.70930040543833e+001dB,8.98691710139767e+001°)
3.42767786546313e+004	(-2.71130037552174e+001dB,8.98688693861279e+001°)
3.43557947899737e+004	(-2.71330034546706e+001dB,8.98685670630473e+001°)
3.44349930763200e+004	(-2.71530031527367e+001dB,8.98682640431322e+001°)
3.45143739335717e+004	(-2.71730028494090e+001dB,8.98679603247759e+001°)
3.45939377825983e+004	(-2.71930025446813e+001dB,8.98676559063682e+001°)
3.46736850452392e+004	(-2.72130022385471e+001dB,8.98673507862953e+001°)
3.47536161443066e+004	(-2.72330019309998e+001dB,8.98670449629395e+001°)
3.48337315035872e+004	(-2.72530016220329e+001dB,8.98667384346794e+001°)
3.49140315478446e+004	(-2.72730013116400e+001dB,8.98664311998899e+001°)
3.49945167028216e+004	(-2.72930009998144e+001dB,8.98661232569421e+001°)
3.50751873952427e+004	(-2.73130006865494e+001dB,8.98658146042035e+001°)
3.51560440528157e+004	(-2.73330003718385e+001dB,8.98655052400376e+001°)
3.52370871042345e+004	(-2.73530000556750e+001dB,8.98651951628043e+001°)
3.53183169791815e+004	(-2.73729997380522e+001dB,8.98648843708597e+001°)
3.53997341083292e+004	(-2.73929994189633e+001dB,8.98645728625560e+001°)
3.54813389233433e+004	(-2.74129990984015e+001dB,8.98642606362418e+001°)
3.55631318568842e+004	(-2.74329987763602e+001dB,8.98639476902618e+001°)
3.56451133426101e+004	(-2.74529984528324e+001dB,8.98636340229567e+001°)
3.57272838151785e+004	(-2.74729981278112e+001dB,8.98633196326637e+001°)
3.58096437102492e+004	(-2.74929978012899e+001dB,8.98630045177160e+001°)
3.58921934644861e+004	(-2.75129974732614e+001dB,8.98626886764428e+001°)
3.59749335155597e+004	(-2.75329971437188e+001dB,8.98623721071698e+001°)
3.60578643021497e+004	(-2.75529968126552e+001dB,8.98620548082186e+001°)
3.61409862639468e+004	(-2.75729964800634e+001dB,8.98617367779069e+001°)
3.62242998416553e+004	(-2.75929961459365e+001dB,8.98614180145488e+001°)
3.63078054769955e+004	(-2.76129958102674e+001dB,8.98610985164542e+001°)
3.63915036127060e+004	(-2.76329954730489e+001dB,8.98607782819292e+001°)
3.64753946925461e+004	(-2.76529951342739e+001dB,8.98604573092762e+001°)
3.65594791612977e+004	(-2.76729947939352e+001dB,8.98601355967933e+001°)
3.66437574647685e+004	(-2.76929944520256e+001dB,8.98598131427750e+001°)
3.67282300497936e+004	(-2.77129941085378e+001dB,8.98594899455118e+001°)
3.68128973642383e+004	(-2.77329937634646e+001dB,8.98591660032901e+001°)
3.68977598570001e+004	(-2.77529934167986e+001dB,8.98588413143926e+001°)
3.69828179780117e+004	(-2.77729930685325e+001dB,8.98585158770979e+001°)
3.70680721782426e+004	(-2.77929927186589e+001dB,8.98581896896805e+001°)
3.71535229097023e+004	(-2.78129923671704e+001dB,8.98578627504113e+001°)
3.72391706254418e+004	(-2.78329920140595e+001dB,8.98575350575568e+001°)
3.73250157795570e+004	(-2.78529916593187e+001dB,8.98572066093798e+001°)
3.74110588271902e+004	(-2.78729913029406e+001dB,8.98568774041390e+001°)
3.74973002245332e+004	(-2.78929909449175e+001dB,8.98565474400889e+001°)
3.75837404288292e+004	(-2.79129905852419e+001dB,8.98562167154803e+001°)
3.76703798983757e+004	(-2.79329902239061e+001dB,8.98558852285598e+001°)
3.77572190925263e+004	(-2.79529898609025e+001dB,8.98555529775700e+001°)
3.78442584716940e+004	(-2.79729894962233e+001dB,8.98552199607494e+001°)
3.79314984973529e+004	(-2.79929891298609e+001dB,8.98548861763324e+001°)
3.80189396320407e+004	(-2.80129887618075e+001dB,8.98545516225495e+001°)
3.81065823393619e+004	(-2.80329883920553e+001dB,8.98542162976269e+001°)
3.81944270839892e+004	(-2.80529880205963e+001dB,8.98538801997870e+001°)
3.82824743316668e+004	(-2.80729876474228e+001dB,8.98535433272478e+001°)
3.83707245492124e+004	(-2.80929872725269e+001dB,8.98532056782234e+001°)
3.84591782045198e+004	(-2.81129868959005e+001dB,8.98528672509237e+001°)
3.85478357665616e+004	(-2.81329865175358e+001dB,8.98525280435545e+001°)
3.86366977053913e+004	(-2.81529861374246e+001dB,8.98521880543174e+001°)
3.87257644921461e+004	(-2.81729857555589e+001dB,8.98518472814099e+001°)
3.88150365990491e+004	(-2.81929853719306e+001dB,8.98515057230254e+001°)
3.89045144994123e+004	(-2.82129849865316e+001dB,8.98511633773530e+001°)
3.89941986676386e+004	(-2.82329845993538e+001dB,8.98508202425779e+001°)
3.90840895792244e+004	(-2.82529842103888e+001dB,8.98504763168807e+001°)
3.91741877107625e+004	(-2.82729838196285e+001dB,8.98501315984382e+001°)
3.92644935399441e+004	(-2.82929834270645e+001dB,8.98497860854228e+001°)
3.93550075455618e+004	(-2.83129830326885e+001dB,8.98494397760028e+001°)
3.94457302075119e+004	(-2.83329826364923e+001dB,8.98490926683420e+001°)
3.95366620067968e+004	(-2.83529822384673e+001dB,8.98487447606003e+001°)
3.96278034255279e+004	(-2.83729818386051e+001dB,8.98483960509332e+001°)
3.97191549469279e+004	(-2.83929814368973e+001dB,8.98480465374921e+001°)
3.98107170553336e+004	(-2.84129810333353e+001dB,8.98476962184239e+001°)
3.99024902361980e+004	(-2.84329806279106e+001dB,8.98473450918713e+001°)
3.99944749760936e+004	(-2.84529802206145e+001dB,8.98469931559729e+001°)
4.00866717627140e+004	(-2.84729798114385e+001dB,8.98466404088627e+001°)
4.01790810848777e+004	(-2.84929794003739e+001dB,8.98462868486708e+001°)
4.02717034325296e+004	(-2.85129789874119e+001dB,8.98459324735226e+001°)
4.03645392967441e+004	(-2.85329785725438e+001dB,8.98455772815393e+001°)
4.04575891697279e+004	(-2.85529781557607e+001dB,8.98452212708381e+001°)
4.05508535448219e+004	(-2.85729777370539e+001dB,8.98448644395313e+001°)
4.06443329165048e+004	(-2.85929773164145e+001dB,8.98445067857272e+001°)
4.07380277803948e+004	(-2.86129768938336e+001dB,8.98441483075297e+001°)
4.08319386332527e+004	(-2.86329764693021e+001dB,8.98437890030383e+001°)
4.09260659729845e+004	(-2.86529760428111e+001dB,8.98434288703480e+001°)
4.10204102986441e+004	(-2.86729756143515e+001dB,8.98430679075497e+001°)
4.11149721104356e+004	(-2.86929751839143e+001dB,8.98427061127296e+001°)
4.12097519097163e+004	(-2.87129747514904e+001dB,8.98423434839697e+001°)
4.13047501989994e+004	(-2.87329743170705e+001dB,8.98419800193475e+001°)
4.13999674819563e+004	(-2.87529738806454e+001dB,8.98416157169359e+001°)
4.14954042634195e+004	(-2.87729734422059e+001dB,8.98412505748037e+001°)
4.15910610493853e+004	(-2.87929730017427e+001dB,8.98408845910150e+001°)
4.16869383470166e+004	(-2.88129725592465e+001dB,8.98405177636295e+001°)
4.17830366646452e+004	(-2.88329721147078e+001dB,8.98401500907025e+001°)
4.18793565117748e+004	(-2.88529716681172e+001dB,8.98397815702847e+001°)
4.19758983990837e+004	(-2.88729712194654e+001dB,8.98394122004224e+001°)
4.20726628384273e+004	(-2.88929707687427e+001dB,8.98390419791573e+001°)
4.21696503428411e+004	(-2.89129703159395e+001dB,8.98386709045266e+001°)
4.22668614265431e+004	(-2.89329698610464e+001dB,8.98382989745632e+001°)
4.23642966049369e+004	(-2.89529694040536e+001dB,8.98379261872952e+001°)
4.24619563946140e+004	(-2.89729689449515e+001dB,8.98375525407462e+001°)
4.25598413133570e+004	(-2.89929684837303e+001dB,8.98371780329354e+001°)
4.26579518801419e+004	(-2.90129680203802e+001dB,8.98368026618772e+001°)
4.27562886151413e+004	(-2.90329675548915e+001dB,8.98364264255816e+001°)
4.28548520397265e+004	(-2.90529670872541e+001dB,8.98360493220539e+001°)
4.29536426764713e+004	(-2.90729666174584e+001dB,8.98356713492950e+001°)
4.30526610491536e+004	(-2.90929661454941e+001dB,8.98352925053010e+001°)
4.31519076827590e+004	(-2.91129656713514e+001dB,8.98349127880634e+001°)
4.32513831034833e+004	(-2.91329651950203e+001dB,8.98345321955691e+001°)
4.33510878387353e+004	(-2.91529647164905e+001dB,8.98341507258005e+001°)
4.34510224171395e+004	(-2.91729642357519e+001dB,8.98337683767350e+001°)
4.35511873685391e+004	(-2.91929637527945e+001dB,8.98333851463457e+001°)
4.36515832239988e+004	(-2.92129632676078e+001dB,8.98330010326010e+001°)
4.37522105158074e+004	(-2.92329627801817e+001dB,8.98326160334642e+001°)
4.38530697774807e+004	(-2.92529622905057e+001dB,8.98322301468945e+001°)
4.39541615437646e+004	(-2.92729617985695e+001dB,8.98318433708460e+001°)
4.40554863506374e+004	(-2.92929613043628e+001dB,8.98314557032681e+001°)
4.41570447353133e+004	(-2.93129608078749e+001dB,8.98310671421057e+001°)
4.42588372362446e+004	(-2.93329603090953e+001dB,8.98306776852988e+001°)
4.43608643931252e+004	(-2.93529598080136e+001dB,8.98302873307826e+001°)
4.44631267468928e+004	(-2.93729593046190e+001dB,8.98298960764878e+001°)
4.45656248397322e+004	(-2.93929587989009e+001dB,8.98295039203399e+001°)
4.46683592150781e+004	(-2.94129582908485e+001dB,8.98291108602601e+001°)
4.47713304176180e+004	(-2.94329577804511e+001dB,8.98287168941645e+001°)
4.48745389932949e+004	(-2.94529572676979e+001dB,8.98283220199644e+001°)
4.49779854893105e+004	(-2.94729567525780e+001dB,8.98279262355665e+001°)
4.50816704541277e+004	(-2.94929562350805e+001dB,8.98275295388725e+001°)
4.51855944374738e+004	(-2.95129557151943e+001dB,8.98271319277793e+001°)
4.52897579903436e+004	(-2.95329551929085e+001dB,8.98267334001789e+001°)
4.53941616650018e+004	(-2.95529546682120e+001dB,8.98263339539585e+001°)
4.54988060149863e+004	(-2.95729541410936e+001dB,8.98259335870006e+001°)
4.56036915951110e+004	(-2.95929536115422e+001dB,8.98255322971824e+001°)
4.57088189614689e+004	(-2.96129530795466e+001dB,8.98251300823767e+001°)
4.58141886714347e+004	(-2.96329525450954e+001dB,8.98247269404509e+001°)
4.59198012836681e+004	(-2.96529520081774e+001dB,8.98243228692680e+001°)
4.60256573581168e+004	(-2.96729514687812e+001dB,8.98239178666857e+001°)
4.61317574560191e+004	(-2.96929509268952e+001dB,8.98235119305568e+001°)
4.62381021399072e+004	(-2.97129503825081e+001dB,8.98231050587293e+001°)
